duration,weekday,hour,organization,max_participants,registered_count,attended_count,reward_ratio,tag_קהילה,tag_נגישות,tag_משפחות,tag_קשישים,tag_ילדים,tag_נוער,tag_חינוך,tag_פיזי,tag_גיוס,tag_אריזה,tag_מטבח,tag_בריאות,tag_עזרה ראשונה,tag_בעלי חיים,tag_סביבה,tag_טכנולוגיה,tag_אירועים,tag_תרומות,tag_צבא
180,6,15,גדולים מהחיים,9,9,8,0.5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
150,0,18,יד שרה,16,9,8,0.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
120,6,11,לב אחד,11,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90,3,15,גדולים מהחיים,28,12,12,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
90,3,16,נובה,26,16,11,0.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,16,לתת,16,5,5,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
150,4,11,לב אחד,10,8,6,0.45,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
180,6,16,גדולים מהחיים,22,9,5,0.9,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
150,4,19,לב אחד,11,8,8,0.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,11,גדולים מהחיים,15,5,5,0.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
150,4,14,לב אחד,19,13,12,0.45,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
90,4,8,גדולים מהחיים,8,7,7,0.45,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
120,4,20,גדולים מהחיים,23,14,12,0.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60,4,8,גדולים מהחיים,6,4,4,0.4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
90,5,17,יד שרה,18,10,8,0.35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60,2,12,יד שרה,25,21,21,0.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,6,14,לתת,10,8,7,0.4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
180,6,11,גדולים מהחיים,23,17,15,0.5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,5,17,יד שרה,7,4,2,0.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
60,1,15,לתת,16,10,10,0.5,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
180,6,17,לתת,6,4,3,0.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,4,10,יד שרה,19,17,11,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
150,1,12,יד שרה,21,16,14,0.45,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180,3,11,לתת,9,4,4,0.7,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
120,5,16,גדולים מהחיים,14,9,3,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90,1,10,נובה,13,7,4,0.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
180,3,14,נובה,5,5,5,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
120,3,13,לב אחד,17,12,9,0.4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120,4,13,גדולים מהחיים,12,7,7,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,1,16,לתת,11,8,8,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,1,15,לב אחד,15,7,7,0.55,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
180,2,8,גדולים מהחיים,18,8,8,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,6,20,לב אחד,7,1,1,0.7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
150,0,15,יד שרה,23,18,15,0.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
60,4,19,לב אחד,14,9,6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
60,6,9,לתת,27,14,13,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
90,1,20,גדולים מהחיים,6,5,4,0.65,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
150,0,12,לב אחד,16,10,7,0.65,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,5,15,לתת,17,6,3,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
180,5,9,לב אחד,30,20,18,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
120,5,14,גדולים מהחיים,9,1,0,0.8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
150,6,10,לב אחד,25,19,16,0.45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,1,18,יד שרה,16,8,8,0.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
150,0,8,לתת,10,5,5,0.55,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
180,3,11,יד שרה,12,7,7,0.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,5,16,לתת,16,6,6,0.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
90,0,19,לתת,10,4,4,0.65,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
150,1,9,לב אחד,18,16,14,0.45,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
60,3,20,יד שרה,9,4,3,0.8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
150,5,20,יד שרה,30,28,23,0.55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
150,0,13,לב אחד,6,0,0,0.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
90,0,9,יד שרה,27,22,19,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
180,2,9,לב אחד,30,16,14,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
180,1,15,לב אחד,15,5,5,0.9,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,6,16,לב אחד,23,10,7,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,2,8,לתת,5,2,2,0.45,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
120,4,15,לב אחד,25,15,15,0.4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
90,6,11,לתת,9,8,8,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
120,3,19,יד שרה,29,11,7,0.9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
150,6,16,לב אחד,7,5,4,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
150,3,17,לב אחד,30,13,11,0.85,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
150,2,8,לתת,6,1,0,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
120,4,19,לתת,18,7,5,0.9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
60,3,16,גדולים מהחיים,11,5,2,0.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
180,2,20,יד שרה,24,18,17,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90,5,19,לב אחד,12,8,5,0.45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
150,5,9,גדולים מהחיים,18,12,12,0.45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
180,4,13,נובה,20,15,14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,6,9,יד שרה,24,15,12,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
180,1,12,יד שרה,6,0,0,0.7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
90,3,15,יד שרה,26,13,12,0.55,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
60,1,12,גדולים מהחיים,22,7,3,0.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
180,4,16,יד שרה,5,2,1,0.9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
150,0,11,נובה,5,5,3,0.45,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
60,0,20,לתת,16,12,11,0.4,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
150,0,19,לתת,29,24,22,0.55,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
180,4,10,לב אחד,8,6,5,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
180,1,11,יד שרה,16,9,8,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,6,16,נובה,7,0,0,0.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,0,8,לתת,28,13,13,0.8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
60,3,13,לב אחד,9,3,3,0.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
150,1,19,יד שרה,17,12,11,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
180,2,13,לתת,27,19,15,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
90,1,12,יד שרה,18,9,8,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
180,0,20,לתת,27,13,8,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150,4,13,יד שרה,22,12,10,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
180,5,17,נובה,27,21,19,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60,4,8,נובה,14,9,4,0.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
180,5,14,לתת,26,15,12,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
150,2,15,יד שרה,7,2,1,0.65,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3,19,גדולים מהחיים,12,8,5,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,0,12,יד שרה,9,6,5,0.6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
90,0,13,נובה,25,20,15,0.35,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
150,1,9,יד שרה,12,8,6,0.45,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
150,4,12,יד שרה,10,7,5,0.45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
60,0,19,לתת,23,19,18,0.4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
90,6,17,יד שרה,23,17,15,0.35,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
90,1,11,נובה,10,7,0,0.55,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
180,0,13,יד שרה,30,23,22,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
120,2,19,לתת,30,16,14,0.7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
60,5,13,נובה,9,2,2,0.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
60,2,10,גדולים מהחיים,15,6,4,0.7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
180,1,12,יד שרה,8,6,1,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,5,16,לב אחד,25,10,6,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120,4,13,לתת,5,5,3,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,4,11,יד שרה,7,5,5,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,5,16,גדולים מהחיים,7,3,3,0.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,5,12,גדולים מהחיים,7,4,2,0.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
150,3,9,גדולים מהחיים,7,0,0,0.85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60,4,11,לתת,30,22,18,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,6,19,נובה,11,11,8,0.4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,4,8,יד שרה,22,11,10,0.65,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
120,0,12,לתת,25,12,8,0.8,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
150,3,20,יד שרה,25,16,13,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
180,2,12,יד שרה,17,8,6,0.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
90,2,13,נובה,13,8,6,0.35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180,0,8,יד שרה,23,19,19,0.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,5,17,נובה,26,15,9,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
150,5,18,לב אחד,20,15,13,0.45,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
150,0,13,לב אחד,30,17,17,0.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
150,2,16,לב אחד,23,10,10,0.65,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
150,1,15,גדולים מהחיים,15,8,6,0.65,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
120,4,10,לתת,18,9,8,0.6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
120,4,12,נובה,18,9,8,0.6,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60,3,12,נובה,11,8,6,0.3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
150,2,20,לב אחד,8,4,4,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
120,1,18,יד שרה,29,23,22,0.4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,5,12,גדולים מהחיים,23,18,17,0.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,3,19,לב אחד,18,8,5,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
150,0,10,נובה,24,13,13,0.65,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
150,1,15,לתת,26,15,15,0.65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
150,6,8,לב אחד,11,10,10,0.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2,11,יד שרה,10,4,4,0.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
150,4,14,יד שרה,5,5,5,0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
60,3,15,לתת,30,15,15,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
90,2,15,לתת,20,14,11,0.35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60,6,12,גדולים מהחיים,17,9,9,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
180,2,15,יד שרה,23,12,10,0.7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
60,5,17,גדולים מהחיים,29,16,13,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
180,6,20,יד שרה,23,13,11,0.6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
150,3,17,יד שרה,28,16,13,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
120,2,20,לב אחד,6,3,0,0.7,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
90,2,20,לב אחד,14,11,10,0.45,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
90,3,17,נובה,24,15,10,0.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
180,5,19,לתת,20,14,9,0.6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,4,11,נובה,26,19,17,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,3,10,נובה,5,2,1,0.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,1,15,נובה,15,11,9,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
180,6,20,לתת,9,8,4,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,4,16,לב אחד,9,3,0,0.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,3,9,יד שרה,23,12,12,0.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120,0,10,לב אחד,11,8,8,0.4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180,0,14,יד שרה,18,4,4,0.9,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
90,4,11,לתת,5,0,0,0.55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
90,0,16,לב אחד,15,10,5,0.55,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
150,6,12,לתת,23,14,11,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
150,5,13,לב אחד,9,6,3,0.65,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
180,5,16,גדולים מהחיים,27,16,14,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
60,3,12,לתת,24,15,10,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60,3,8,נובה,13,5,5,0.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
180,2,19,יד שרה,16,9,8,0.8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
90,4,10,לתת,24,12,12,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
60,1,10,יד שרה,30,25,20,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
150,6,14,לתת,26,20,15,0.45,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,17,גדולים מהחיים,30,19,19,0.7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
90,3,10,נובה,25,16,14,0.55,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
180,4,13,לתת,12,8,6,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,6,11,לתת,18,9,5,0.85,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
150,6,8,נובה,25,22,18,0.55,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
120,6,14,גדולים מהחיים,10,6,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
150,1,9,לתת,6,5,3,0.65,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
120,2,17,לב אחד,30,24,24,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,6,16,יד שרה,10,5,5,0.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
90,1,19,יד שרה,15,6,6,0.65,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
120,2,11,נובה,30,24,20,0.4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
90,0,20,לב אחד,10,6,3,0.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,6,10,לתת,17,8,6,0.8,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90,6,15,גדולים מהחיים,25,12,11,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
60,2,13,לתת,21,9,6,0.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
180,1,11,לתת,7,4,1,0.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
150,0,16,גדולים מהחיים,11,10,8,0.65,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
180,0,8,יד שרה,9,3,3,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
180,3,15,גדולים מהחיים,30,11,5,0.9,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
90,3,16,לב אחד,29,19,13,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
120,5,19,נובה,24,16,13,0.5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
60,0,11,לתת,18,16,11,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,0,10,גדולים מהחיים,10,6,4,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
60,2,20,לב אחד,15,9,8,0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120,1,9,לתת,22,11,6,0.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
120,5,19,גדולים מהחיים,27,21,20,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,4,15,גדולים מהחיים,14,9,8,0.4,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
120,2,10,גדולים מהחיים,5,5,5,0.4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
90,4,14,נובה,25,19,16,0.35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
120,0,11,לתת,28,11,8,0.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
180,2,15,לב אחד,14,11,10,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,1,12,יד שרה,16,10,9,0.65,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
180,1,8,לתת,28,15,11,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
150,1,20,גדולים מהחיים,26,14,13,0.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
180,2,16,נובה,25,12,9,0.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
150,0,17,לב אחד,17,13,13,0.45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
180,6,13,לתת,17,11,3,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,2,17,לתת,19,12,10,0.6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
120,1,9,לב אחד,14,4,1,0.8,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
60,4,12,גדולים מהחיים,6,3,3,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2,14,נובה,23,10,9,0.75,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
180,6,20,גדולים מהחיים,21,11,9,0.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
150,6,9,יד שרה,5,1,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
120,5,20,יד שרה,8,8,8,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
180,5,14,נובה,30,25,22,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
90,0,9,יד שרה,26,14,14,0.35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60,3,13,לב אחד,18,12,9,0.3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
120,0,10,נובה,11,7,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,5,11,לב אחד,22,9,8,0.7,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
150,2,11,גדולים מהחיים,26,12,9,0.85,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
150,2,16,לתת,15,11,8,0.45,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60,6,15,גדולים מהחיים,20,15,15,0.3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
60,6,15,גדולים מהחיים,12,10,7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
150,2,9,לתת,20,12,12,0.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
90,4,13,יד שרה,28,12,12,0.55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
90,3,9,גדולים מהחיים,7,4,4,0.35,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
120,6,18,נובה,30,20,19,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
120,1,17,גדולים מהחיים,12,5,4,0.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
120,3,14,יד שרה,28,18,14,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
180,1,20,גדולים מהחיים,13,7,4,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150,6,20,נובה,18,5,5,0.95,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
120,1,14,לתת,30,14,12,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
60,4,20,גדולים מהחיים,7,1,0,0.8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
180,2,10,לתת,11,9,4,0.7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
180,1,20,יד שרה,24,19,17,0.6,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
